97,False,,3f425c6b-de4a-478a-a9c6-7a7b6132e417,"{'latitude': 37.804775, 'longitude': -122.26358}",2018-11-08 12:40:51.003566
92,False,,740abaf9-0ddb-439f-8dd2-9fb61c406047,"{'latitude': 37.809585, 'longitude': -122.26728}",2018-11-08 12:40:51.003566
99,False,,91f5639f-8eff-4ff3-8c70-993fb7d07da1,"{'latitude': 37.79837, 'longitude': -122.27180500000001}",2018-11-08 12:40:51.003566
98,False,,2dcedde0-6568-4130-8b06-7ea18f0806f6,"{'latitude': 37.80130333333333, 'longitude': -122.26443499999999}",2018-11-08 12:40:51.003566
100,False,,5ea15a01-e8e1-44d3-b86d-e39a7d2150dc,"{'latitude': 37.810401666666664, 'longitude': -122.26953166666665}",2018-11-08 12:40:51.003566
74,False,,2fc02530-c021-4bfd-9a4c-404b0e62adf6,"{'latitude': 37.807903333333336, 'longitude': -122.264695}",2018-11-08 12:40:51.003566
82,False,,56f966b8-916a-41b6-86ce-79c77d00bca5,"{'latitude': 37.801365000000004, 'longitude': -122.26412166666665}",2018-11-08 12:40:51.003566
76,False,,8e40835f-c5db-47e6-9a52-5babac506278,"{'latitude': 37.80022833333333, 'longitude': -122.26509166666668}",2018-11-08 12:40:51.003566
97,False,,989a055b-9bdb-4d74-9339-413bc2fda059,"{'latitude': 37.809826666666666, 'longitude': -122.26695999999998}",2018-11-08 12:40:51.003566
58,False,,41bfcd0e-5ebd-4d27-8d24-7e50b8dd77b5,"{'latitude': 37.802681666666665, 'longitude': -122.263305}",2018-11-08 12:40:51.003566
